Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002407,Female,Yes,0,Not Graduate,Yes,714200,0,13800,1800,1,Rural,Y
LP002408,Male,No,0,Graduate,No,366000,506400,18700,1800,1,Semiurban,Y
LP002409,Male,Yes,0,Graduate,No,790100,183300,18000,1800,1,Rural,Y
LP002418,Male,No,3+,Not Graduate,No,470700,199300,14800,1800,1,Semiurban,Y
LP002422,Male,No,1,Graduate,No,3771900,0,15200,1800,1,Semiurban,Y
LP002424,Male,Yes,0,Graduate,No,733300,833300,17500,1500,,Rural,Y
LP002429,Male,Yes,1,Graduate,Yes,346600,121000,13000,1800,1,Rural,Y
LP002434,Male,Yes,2,Not Graduate,No,465200,0,11000,1800,1,Rural,Y
LP002435,Male,Yes,0,Graduate,,353900,137600,5500,1800,1,Rural,N
LP002443,Male,Yes,2,Graduate,No,334000,171000,15000,1800,0,Rural,N
LP002444,Male,No,1,Not Graduate,Yes,276900,154200,19000,1800,,Semiurban,N
LP002446,Male,Yes,2,Not Graduate,No,230900,125500,12500,1800,0,Rural,N
LP002447,Male,Yes,2,Not Graduate,No,195800,145600,6000,1500,,Urban,Y
LP002448,Male,Yes,0,Graduate,No,394800,173300,14900,1800,0,Rural,N
LP002449,Male,Yes,0,Graduate,No,248300,246600,9000,900,0,Rural,Y
LP002453,Male,No,0,Graduate,Yes,708500,0,8400,1800,1,Semiurban,Y
LP002455,Male,Yes,2,Graduate,No,385900,0,9600,1800,1,Semiurban,Y
LP002459,Male,Yes,0,Graduate,No,430100,0,11800,1800,1,Urban,Y
LP002467,Male,Yes,0,Graduate,No,370800,256900,17300,1800,1,Urban,N
LP002472,Male,No,2,Graduate,No,435400,0,13600,1800,1,Rural,Y
LP002473,Male,Yes,0,Graduate,No,833400,0,16000,1800,1,Semiurban,N
LP002478,,Yes,0,Graduate,Yes,208300,408300,16000,1800,,Semiurban,Y
LP002484,Male,Yes,3+,Graduate,No,774000,0,12800,900,1,Urban,Y
LP002487,Male,Yes,0,Graduate,No,301500,218800,15300,1800,1,Rural,Y
LP002489,Female,No,1,Not Graduate,,519100,0,13200,1800,1,Semiurban,Y
LP002493,Male,No,0,Graduate,No,416600,0,9800,1800,0,Semiurban,N
LP002494,Male,No,0,Graduate,No,600000,0,14000,1800,1,Rural,Y
LP002500,Male,Yes,3+,Not Graduate,No,294700,166400,7000,900,0,Urban,N
LP002501,,Yes,0,Graduate,No,1669200,0,11000,1800,1,Semiurban,Y
LP002502,Female,Yes,2,Not Graduate,,21000,291700,9800,1800,1,Semiurban,Y
LP002505,Male,Yes,0,Graduate,No,433300,245100,11000,1800,1,Urban,N
LP002515,Male,Yes,1,Graduate,Yes,345000,207900,16200,1800,1,Semiurban,Y
LP002517,Male,Yes,1,Not Graduate,No,265300,150000,11300,900,0,Rural,N
LP002519,Male,Yes,3+,Graduate,No,469100,0,10000,1800,1,Semiurban,Y
LP002522,Female,No,0,Graduate,Yes,250000,0,9300,1800,,Urban,Y
LP002524,Male,No,2,Graduate,No,553200,464800,16200,1800,1,Rural,Y
LP002527,Male,Yes,2,Graduate,Yes,1652500,101400,15000,1800,1,Rural,Y
LP002529,Male,Yes,2,Graduate,No,670000,175000,23000,1500,1,Semiurban,Y
LP002530,,Yes,2,Graduate,No,287300,187200,13200,1800,0,Semiurban,N
LP002531,Male,Yes,1,Graduate,Yes,1666700,225000,8600,1800,1,Semiurban,Y
LP002533,Male,Yes,2,Graduate,No,294700,160300,0,1800,1,Urban,N
LP002534,Female,No,0,Not Graduate,No,435000,0,15400,1800,1,Rural,Y
LP002536,Male,Yes,3+,Not Graduate,No,309500,0,11300,1800,1,Rural,Y
LP002537,Male,Yes,0,Graduate,No,208300,315000,12800,1800,1,Semiurban,Y
LP002541,Male,Yes,0,Graduate,No,1083300,0,23400,1800,1,Semiurban,Y
LP002543,Male,Yes,2,Graduate,No,833300,0,24600,1800,1,Semiurban,Y
LP002544,Male,Yes,1,Not Graduate,No,195800,243600,13100,1800,1,Rural,Y
LP002545,Male,No,2,Graduate,No,354700,0,8000,1800,0,Rural,N
LP002547,Male,Yes,1,Graduate,No,1833300,0,50000,1800,1,Urban,N
LP002555,Male,Yes,2,Graduate,Yes,458300,208300,16000,1800,1,Semiurban,Y
LP002556,Male,No,0,Graduate,No,243500,0,7500,1800,1,Urban,N
LP002560,Male,No,0,Not Graduate,No,269900,278500,9600,1800,,Semiurban,Y
LP002562,Male,Yes,1,Not Graduate,No,533300,113100,18600,1800,,Urban,Y
LP002571,Male,No,0,Not Graduate,No,369100,0,11000,1800,1,Rural,Y
LP002582,Female,No,0,Not Graduate,Yes,1726300,0,22500,1800,1,Semiurban,Y
LP002585,Male,Yes,0,Graduate,No,359700,215700,11900,1800,0,Rural,N
LP002586,Female,Yes,1,Graduate,No,332600,91300,10500,420,1,Semiurban,Y
LP002587,Male,Yes,0,Not Graduate,No,260000,170000,10700,1800,1,Rural,Y
LP002588,Male,Yes,0,Graduate,No,462500,285700,11100,60,,Urban,Y
LP002600,Male,Yes,1,Graduate,Yes,289500,0,9500,1800,1,Semiurban,Y
LP002602,Male,No,0,Graduate,No,628300,441600,20900,1800,0,Rural,N
LP002603,Female,No,0,Graduate,No,64500,368300,11300,2400,1,Rural,Y
LP002606,Female,No,0,Graduate,No,315900,0,10000,1800,1,Semiurban,Y
LP002615,Male,Yes,2,Graduate,No,486500,562400,20800,1800,1,Semiurban,Y
LP002618,Male,Yes,1,Not Graduate,No,405000,530200,13800,1800,,Rural,N
LP002619,Male,Yes,0,Not Graduate,No,381400,148300,12400,1500,1,Semiurban,Y
LP002622,Male,Yes,2,Graduate,No,351000,441600,24300,1800,1,Rural,Y
LP002624,Male,Yes,0,Graduate,No,2083300,666700,48000,1800,,Urban,Y
LP002625,,No,0,Graduate,No,358300,0,9600,1800,1,Urban,N
LP002626,Male,Yes,0,Graduate,Yes,247900,301300,18800,1800,1,Urban,Y
LP002634,Female,No,1,Graduate,No,1326200,0,4000,1800,1,Urban,Y
LP002637,Male,No,0,Not Graduate,No,359800,128700,10000,1800,1,Rural,N
LP002640,Male,Yes,1,Graduate,No,606500,200400,25000,1800,1,Semiurban,Y
LP002643,Male,Yes,2,Graduate,No,328300,203500,14800,1800,1,Urban,Y
LP002648,Male,Yes,0,Graduate,No,213000,666600,7000,900,1,Semiurban,N
LP002652,Male,No,0,Graduate,No,581500,366600,31100,1800,1,Rural,N
LP002659,Male,Yes,3+,Graduate,No,346600,342800,15000,1800,1,Rural,Y
LP002670,Female,Yes,2,Graduate,No,203100,163200,11300,2400,1,Semiurban,Y
LP002682,Male,Yes,,Not Graduate,No,307400,180000,12300,1800,0,Semiurban,N
LP002683,Male,No,0,Graduate,No,468300,191500,18500,1800,1,Semiurban,N
LP002684,Female,No,0,Not Graduate,No,340000,0,9500,1800,1,Rural,N
LP002689,Male,Yes,2,Not Graduate,No,219200,174200,4500,1800,1,Semiurban,Y
LP002690,Male,No,0,Graduate,No,250000,0,5500,1800,1,Semiurban,Y
LP002692,Male,Yes,3+,Graduate,Yes,567700,142400,10000,1800,1,Rural,Y
LP002693,Male,Yes,2,Graduate,Yes,794800,716600,48000,1800,1,Rural,Y
LP002697,Male,No,0,Graduate,No,468000,208700,0,1800,1,Semiurban,N
LP002699,Male,Yes,2,Graduate,Yes,1750000,0,40000,1800,1,Rural,Y
LP002705,Male,Yes,0,Graduate,No,377500,0,11000,1800,1,Semiurban,Y
LP002706,Male,Yes,1,Not Graduate,No,528500,143000,16100,1800,0,Semiurban,Y
LP002714,Male,No,1,Not Graduate,No,267900,130200,9400,1800,1,Semiurban,Y
LP002716,Male,No,0,Not Graduate,No,678300,0,13000,1800,1,Semiurban,Y
LP002717,Male,Yes,0,Graduate,No,102500,550000,21600,1800,,Rural,Y
LP002720,Male,Yes,3+,Graduate,No,428100,0,10000,1800,1,Urban,Y
LP002723,Male,No,2,Graduate,No,358800,0,11000,1800,0,Rural,N
LP002729,Male,No,1,Graduate,No,1125000,0,19600,1800,,Semiurban,N
LP002731,Female,No,0,Not Graduate,Yes,1816500,0,12500,1800,1,Urban,Y
LP002732,Male,No,0,Not Graduate,,255000,204200,12600,1800,1,Rural,Y
LP002734,Male,Yes,0,Graduate,No,613300,390600,32400,1800,1,Urban,Y
LP002738,Male,No,2,Graduate,No,361700,0,10700,1800,1,Semiurban,Y
LP002739,Male,Yes,0,Not Graduate,No,291700,53600,6600,1800,1,Rural,N
LP002740,Male,Yes,3+,Graduate,No,641700,0,15700,900,1,Rural,Y
LP002741,Female,Yes,1,Graduate,No,460800,284500,14000,900,1,Semiurban,Y
LP002743,Female,No,0,Graduate,No,213800,0,9900,1800,0,Semiurban,N
LP002753,Female,No,1,Graduate,,365200,0,9500,1800,1,Semiurban,Y
LP002755,Male,Yes,1,Not Graduate,No,223900,252400,12800,1800,1,Urban,Y
LP002757,Female,Yes,0,Not Graduate,No,301700,66300,10200,1800,,Semiurban,Y
LP002767,Male,Yes,0,Graduate,No,276800,195000,15500,1800,1,Rural,Y
LP002768,Male,No,0,Not Graduate,No,335800,0,8000,180,1,Semiurban,N
LP002772,Male,No,0,Graduate,No,252600,178300,14500,1800,1,Rural,Y
LP002776,Female,No,0,Graduate,No,500000,0,10300,1800,0,Semiurban,N
LP002777,Male,Yes,0,Graduate,No,278500,201600,11000,1800,1,Rural,Y
LP002778,Male,Yes,2,Graduate,Yes,663300,0,0,1800,0,Rural,N
LP002784,Male,Yes,1,Not Graduate,No,249200,237500,0,1800,1,Rural,Y
LP002785,Male,Yes,1,Graduate,No,333300,325000,15800,1800,1,Urban,Y
LP002788,Male,Yes,0,Not Graduate,No,245400,233300,18100,1800,0,Urban,N
LP002789,Male,Yes,0,Graduate,No,359300,426600,13200,900,0,Rural,N
LP002792,Male,Yes,1,Graduate,No,546800,103200,2600,1800,1,Semiurban,Y
LP002794,Female,No,0,Graduate,No,266700,162500,8400,1800,,Urban,Y
LP002795,Male,Yes,3+,Graduate,Yes,1013900,0,26000,1800,1,Semiurban,Y
LP002798,Male,Yes,0,Graduate,No,388700,266900,16200,1800,1,Semiurban,Y
LP002804,Female,Yes,0,Graduate,No,418000,230600,18200,1800,1,Semiurban,Y
LP002807,Male,Yes,2,Not Graduate,No,367500,24200,10800,1800,1,Semiurban,Y
LP002813,Female,Yes,1,Graduate,Yes,1948400,0,60000,1800,1,Semiurban,Y
LP002820,Male,Yes,0,Graduate,No,592300,205400,21100,1800,1,Rural,Y
LP002821,Male,No,0,Not Graduate,Yes,580000,0,13200,1800,1,Semiurban,Y
LP002832,Male,Yes,2,Graduate,No,879900,0,25800,1800,0,Urban,N
LP002833,Male,Yes,0,Not Graduate,No,446700,0,12000,1800,,Rural,Y
LP002836,Male,No,0,Graduate,No,333300,0,7000,1800,1,Urban,Y
LP002837,Male,Yes,3+,Graduate,No,340000,250000,12300,1800,0,Rural,N
LP002840,Female,No,0,Graduate,No,237800,0,900,1800,1,Urban,N
LP002841,Male,Yes,0,Graduate,No,316600,206400,10400,1800,0,Urban,N
LP002842,Male,Yes,1,Graduate,No,341700,175000,18600,1800,1,Urban,Y
LP002847,Male,Yes,,Graduate,No,511600,145100,16500,1800,0,Urban,N
LP002855,Male,Yes,2,Graduate,No,1666600,0,27500,1800,1,Urban,Y
LP002862,Male,Yes,2,Not Graduate,No,612500,162500,18700,2400,1,Semiurban,N
LP002863,Male,Yes,3+,Graduate,No,640600,0,15000,1800,1,Semiurban,N
LP002868,Male,Yes,2,Graduate,No,315900,46100,10800,420,1,Urban,Y
LP002872,,Yes,0,Graduate,No,308700,221000,13600,1800,0,Semiurban,N
LP002874,Male,No,0,Graduate,No,322900,273900,11000,1800,1,Urban,Y
LP002877,Male,Yes,1,Graduate,No,178200,223200,10700,1800,1,Rural,Y
LP002888,Male,No,0,Graduate,,318200,291700,16100,1800,1,Urban,Y
LP002892,Male,Yes,2,Graduate,No,654000,0,20500,1800,1,Semiurban,Y
LP002893,Male,No,0,Graduate,No,183600,3383700,9000,1800,1,Urban,N
LP002894,Female,Yes,0,Graduate,No,316600,0,3600,1800,1,Semiurban,Y
LP002898,Male,Yes,1,Graduate,No,188000,0,6100,1800,,Rural,N
LP002911,Male,Yes,1,Graduate,No,278700,191700,14600,1800,0,Rural,N
LP002912,Male,Yes,1,Graduate,No,428300,300000,17200,420,1,Rural,N
LP002916,Male,Yes,0,Graduate,No,229700,152200,10400,1800,1,Urban,Y
LP002917,Female,No,0,Not Graduate,No,216500,0,7000,1800,1,Semiurban,Y
LP002925,,No,0,Graduate,No,475000,0,9400,1800,1,Semiurban,Y
LP002926,Male,Yes,2,Graduate,Yes,272600,0,10600,1800,0,Semiurban,N
LP002928,Male,Yes,0,Graduate,No,300000,341600,5600,900,1,Semiurban,Y
LP002931,Male,Yes,2,Graduate,Yes,600000,0,20500,1200,1,Semiurban,N
LP002933,,No,3+,Graduate,Yes,935700,0,29200,1800,1,Semiurban,Y
LP002936,Male,Yes,0,Graduate,No,385900,330000,14200,900,1,Rural,Y
LP002938,Male,Yes,0,Graduate,Yes,1612000,0,26000,1800,1,Urban,Y
LP002940,Male,No,0,Not Graduate,No,383300,0,11000,1800,1,Rural,Y
LP002941,Male,Yes,2,Not Graduate,Yes,638300,100000,18700,1800,1,Rural,N
LP002943,Male,No,,Graduate,No,298700,0,8800,1800,0,Semiurban,N
LP002945,Male,Yes,0,Graduate,Yes,996300,0,18000,1800,1,Rural,Y
LP002948,Male,Yes,2,Graduate,No,578000,0,19200,1800,1,Urban,Y
LP002949,Female,No,3+,Graduate,,41600,4166700,35000,900,,Urban,N
LP002950,Male,Yes,0,Not Graduate,,289400,279200,15500,1800,1,Rural,Y
LP002953,Male,Yes,3+,Graduate,No,570300,0,12800,1800,1,Urban,Y
LP002958,Male,No,0,Graduate,No,367600,430100,17200,1800,1,Rural,Y
LP002959,Female,Yes,1,Graduate,No,1200000,0,49600,1800,1,Semiurban,Y
LP002960,Male,Yes,0,Not Graduate,No,240000,380000,0,900,1,Urban,N
LP002961,Male,Yes,1,Graduate,No,340000,250000,17300,1800,1,Semiurban,Y
LP002964,Male,Yes,2,Not Graduate,No,398700,141100,15700,1800,1,Rural,Y
LP002974,Male,Yes,0,Graduate,No,323200,195000,10800,1800,1,Rural,Y
LP002978,Female,No,0,Graduate,No,290000,0,7100,1800,1,Rural,Y
LP002979,Male,Yes,3+,Graduate,No,410600,0,4000,900,1,Rural,Y
LP002983,Male,Yes,1,Graduate,No,807200,24000,25300,1800,1,Urban,Y
LP002984,Male,Yes,2,Graduate,No,758300,0,18700,1800,1,Urban,Y
LP002990,Female,No,0,Graduate,Yes,458300,0,13300,1800,0,Semiurban,N
LP001002,Male,No,0,Graduate,No,58490,0,0,720,1,Urban,Y
LP001003,Male,Yes,1,Graduate,No,45830,15080,1280,720,1,Rural,N
LP001005,Male,Yes,0,Graduate,Yes,30000,0,660,720,1,Urban,Y
LP001006,Male,Yes,0,Not Graduate,No,25830,23580,1200,720,1,Urban,Y
LP001008,Male,No,0,Graduate,No,60000,0,1410,720,1,Urban,Y
LP001011,Male,Yes,2,Graduate,Yes,54170,41960,2670,720,1,Urban,Y
LP001013,Male,Yes,0,Not Graduate,No,23330,15160,950,720,1,Urban,Y
LP001014,Male,Yes,3+,Graduate,No,30360,25040,1580,720,0,Semiurban,N
LP001018,Male,Yes,2,Graduate,No,40060,15260,1680,720,1,Urban,Y
LP001020,Male,Yes,1,Graduate,No,128410,109680,3490,720,1,Semiurban,N
LP001024,Male,Yes,2,Graduate,No,32000,7000,700,720,1,Urban,Y
LP001027,Male,Yes,2,Graduate,,25000,18400,1090,720,1,Urban,Y
LP001028,Male,Yes,2,Graduate,No,30730,81060,2000,720,1,Urban,Y
LP001029,Male,No,0,Graduate,No,18530,28400,1140,720,1,Rural,N
LP001030,Male,Yes,2,Graduate,No,12990,10860,170,240,1,Urban,Y
LP001032,Male,No,0,Graduate,No,49500,0,1250,720,1,Urban,Y
LP001034,Male,No,1,Not Graduate,No,35960,0,1000,480,,Urban,Y
LP001036,Female,No,0,Graduate,No,35100,0,760,720,0,Urban,N
LP001038,Male,Yes,0,Not Graduate,No,48870,0,1330,720,1,Rural,N
LP001041,Male,Yes,0,Graduate,,26000,35000,1150,0,1,Urban,Y
LP001043,Male,Yes,0,Not Graduate,No,76600,0,1040,720,0,Urban,N
LP001046,Male,Yes,1,Graduate,No,59550,56250,3150,720,1,Urban,Y
LP001047,Male,Yes,0,Not Graduate,No,26000,19110,1160,720,0,Semiurban,N
LP001050,,Yes,2,Not Graduate,No,33650,19170,1120,720,0,Rural,N
LP001052,Male,Yes,1,Graduate,,37170,29250,1510,720,,Semiurban,N
LP001066,Male,Yes,0,Graduate,Yes,95600,0,1910,720,1,Semiurban,Y
LP001068,Male,Yes,0,Graduate,No,27990,22530,1220,720,1,Semiurban,Y
LP001073,Male,Yes,2,Not Graduate,No,42260,10400,1100,720,1,Urban,Y
LP001086,Male,No,0,Not Graduate,No,14420,0,350,720,1,Urban,N
LP001087,Female,No,2,Graduate,,37500,20830,1200,720,1,Semiurban,Y
LP001091,Male,Yes,1,Graduate,,41660,33690,2010,720,,Urban,N
LP001095,Male,No,0,Graduate,No,31670,0,740,720,1,Urban,N
LP001097,Male,No,1,Graduate,Yes,46920,0,1060,720,1,Rural,N
LP001098,Male,Yes,0,Graduate,No,35000,16670,1140,720,1,Semiurban,Y
LP001100,Male,No,3+,Graduate,No,125000,30000,3200,720,1,Rural,N
LP001106,Male,Yes,0,Graduate,No,22750,20670,0,720,1,Urban,Y
LP001109,Male,Yes,0,Graduate,No,18280,13300,1000,0,0,Urban,N
LP001112,Female,Yes,0,Graduate,No,36670,14590,1440,720,1,Semiurban,Y
LP001114,Male,No,0,Graduate,No,41660,72100,1840,720,1,Urban,Y
LP001116,Male,No,0,Not Graduate,No,37480,16680,1100,720,1,Semiurban,Y
LP001119,Male,No,0,Graduate,No,36000,0,800,720,1,Urban,N
LP001120,Male,No,0,Graduate,No,18000,12130,470,720,1,Urban,Y
LP001123,Male,Yes,0,Graduate,No,24000,0,750,720,,Urban,Y
LP001131,Male,Yes,0,Graduate,No,39410,23360,1340,720,1,Semiurban,Y
LP001136,Male,Yes,0,Not Graduate,Yes,46950,0,960,0,1,Urban,Y
LP001137,Female,No,0,Graduate,No,34100,0,880,0,1,Urban,Y
LP001138,Male,Yes,1,Graduate,No,56490,0,440,720,1,Urban,Y
LP001144,Male,Yes,0,Graduate,No,58210,0,1440,720,1,Urban,Y
LP001146,Female,Yes,0,Graduate,No,26450,34400,1200,720,0,Urban,N
LP001151,Female,No,0,Graduate,No,40000,22750,1440,720,1,Semiurban,Y
LP001155,Female,Yes,0,Not Graduate,No,19280,16440,1000,720,1,Semiurban,Y
LP001157,Female,No,0,Graduate,No,30860,0,1200,720,1,Semiurban,Y
LP001164,Female,No,0,Graduate,No,42300,0,1120,720,1,Semiurban,N
LP001179,Male,Yes,2,Graduate,No,46160,0,1340,720,1,Urban,N
LP001186,Female,Yes,1,Graduate,Yes,115000,0,2860,720,0,Urban,N
LP001194,Male,Yes,2,Graduate,No,27080,11670,970,720,1,Semiurban,Y
LP001195,Male,Yes,0,Graduate,No,21320,15910,960,720,1,Semiurban,Y
LP001197,Male,Yes,0,Graduate,No,33660,22000,1350,720,1,Rural,N
LP001198,Male,Yes,1,Graduate,No,80800,22500,1800,720,1,Urban,Y
LP001199,Male,Yes,2,Not Graduate,No,33570,28590,1440,720,1,Urban,Y
LP001205,Male,Yes,0,Graduate,No,25000,37960,1200,720,1,Urban,Y
LP001206,Male,Yes,3+,Graduate,No,30290,0,990,720,1,Urban,Y
LP001207,Male,Yes,0,Not Graduate,Yes,26090,34490,1650,360,0,Rural,N
LP001213,Male,Yes,1,Graduate,No,49450,0,0,720,0,Rural,N
LP001222,Female,No,0,Graduate,No,41660,0,1160,720,0,Semiurban,N
LP001225,Male,Yes,0,Graduate,No,57260,45950,2580,720,1,Semiurban,N
LP001228,Male,No,0,Not Graduate,No,32000,22540,1260,360,0,Urban,N
LP001233,Male,Yes,1,Graduate,No,107500,0,3120,720,1,Urban,Y
LP001238,Male,Yes,3+,Not Graduate,Yes,71000,0,1250,120,1,Urban,Y
LP001241,Female,No,0,Graduate,No,43000,0,1360,720,0,Semiurban,N
LP001243,Male,Yes,0,Graduate,No,32080,30660,1720,720,1,Urban,Y
LP001245,Male,Yes,2,Not Graduate,Yes,18750,18750,970,720,1,Semiurban,Y
LP001248,Male,No,0,Graduate,No,35000,0,810,600,1,Semiurban,Y
LP001250,Male,Yes,3+,Not Graduate,No,47550,0,950,0,0,Semiurban,N
LP001253,Male,Yes,3+,Graduate,Yes,52660,17740,1870,720,1,Semiurban,Y
LP001255,Male,No,0,Graduate,No,37500,0,1130,960,1,Urban,N
LP001256,Male,No,0,Graduate,No,37500,47500,1760,720,1,Urban,N
LP001259,Male,Yes,1,Graduate,Yes,10000,30220,1100,720,1,Urban,N
LP001263,Male,Yes,3+,Graduate,No,31670,40000,1800,600,0,Semiurban,N
LP001264,Male,Yes,3+,Not Graduate,Yes,33330,21660,1300,720,,Semiurban,Y
LP001265,Female,No,0,Graduate,No,38460,0,1110,720,1,Semiurban,Y
LP001266,Male,Yes,1,Graduate,Yes,23950,0,0,720,1,Semiurban,Y
LP001267,Female,Yes,2,Graduate,No,13780,18810,1670,720,1,Urban,N
LP001273,Male,Yes,0,Graduate,No,60000,22500,2650,720,,Semiurban,N
LP001275,Male,Yes,1,Graduate,No,39880,0,500,480,1,Urban,Y
LP001279,Male,No,0,Graduate,No,23660,25310,1360,720,1,Semiurban,Y
LP001280,Male,Yes,2,Not Graduate,No,33330,20000,990,720,,Semiurban,Y
LP001282,Male,Yes,0,Graduate,No,25000,21180,1040,720,1,Semiurban,Y
LP001289,Male,No,0,Graduate,No,85660,0,2100,720,1,Urban,Y
LP001310,Male,Yes,0,Graduate,No,56950,41670,1750,720,1,Semiurban,Y
LP001316,Male,Yes,0,Graduate,No,29580,29000,1310,720,1,Semiurban,Y
LP001318,Male,Yes,2,Graduate,No,62500,56540,1880,360,1,Semiurban,Y
LP001319,Male,Yes,2,Not Graduate,No,32730,18200,810,720,1,Urban,Y
LP001322,Male,No,0,Graduate,No,41330,0,1220,720,1,Semiurban,Y
LP001325,Male,No,0,Not Graduate,No,36200,0,250,240,1,Semiurban,Y
LP001326,Male,No,0,Graduate,,67820,0,0,720,,Urban,N
LP001327,Female,Yes,0,Graduate,No,24840,23020,1370,720,1,Semiurban,Y
LP001333,Male,Yes,0,Graduate,No,19770,9970,500,720,1,Semiurban,Y
LP001334,Male,Yes,0,Not Graduate,No,41880,0,1150,360,1,Semiurban,Y
LP001343,Male,Yes,0,Graduate,No,17590,35410,1310,720,1,Semiurban,Y
LP001345,Male,Yes,2,Not Graduate,No,42880,32630,1330,360,1,Urban,Y
LP001349,Male,No,0,Graduate,No,48430,38060,1510,720,1,Semiurban,Y
LP001350,Male,Yes,,Graduate,No,136500,0,0,720,1,Urban,Y
LP001356,Male,Yes,0,Graduate,No,46520,35830,0,720,1,Semiurban,Y
LP001357,Male,,,Graduate,No,38160,7540,1600,720,1,Urban,Y
LP001367,Male,Yes,1,Graduate,No,30520,10300,1000,720,1,Urban,Y
LP001369,Male,Yes,2,Graduate,No,114170,11260,2250,720,1,Urban,Y
LP001370,Male,No,0,Not Graduate,,73330,0,1200,720,1,Rural,N
LP001379,Male,Yes,2,Graduate,No,38000,36000,2160,720,0,Urban,N
LP001384,Male,Yes,3+,Not Graduate,No,20710,7540,940,960,1,Semiurban,Y
LP001385,Male,No,0,Graduate,No,53160,0,1360,720,1,Urban,Y
LP001387,Female,Yes,0,Graduate,,29290,23330,1390,720,1,Semiurban,Y
LP001391,Male,Yes,0,Not Graduate,No,35720,41140,1520,0,0,Rural,N
LP001392,Female,No,1,Graduate,Yes,74510,0,0,720,1,Semiurban,Y
LP001398,Male,No,0,Graduate,,50500,0,1180,720,1,Semiurban,Y
LP001401,Male,Yes,1,Graduate,No,145830,0,1850,360,1,Rural,Y
LP001404,Female,Yes,0,Graduate,No,31670,22830,1540,720,1,Semiurban,Y
LP001405,Male,Yes,1,Graduate,No,22140,13980,850,720,,Urban,Y
LP001421,Male,Yes,0,Graduate,No,55680,21420,1750,720,1,Rural,N
LP001422,Female,No,0,Graduate,No,104080,0,2590,720,1,Urban,Y
LP001426,Male,Yes,,Graduate,No,56670,26670,1800,720,1,Rural,Y
LP001430,Female,No,0,Graduate,No,41660,0,440,720,1,Semiurban,Y
LP001431,Female,No,0,Graduate,No,21370,89800,1370,720,0,Semiurban,Y
LP001432,Male,Yes,2,Graduate,No,29570,0,810,720,1,Semiurban,Y
LP001439,Male,Yes,0,Not Graduate,No,43000,20140,1940,720,1,Rural,Y
LP001443,Female,No,0,Graduate,No,36920,0,930,720,,Rural,Y
LP001448,,Yes,3+,Graduate,No,238030,0,3700,720,1,Rural,Y
LP001449,Male,No,0,Graduate,No,38650,16400,0,720,1,Rural,Y
LP001451,Male,Yes,1,Graduate,Yes,105130,38500,1600,360,0,Urban,N
LP001465,Male,Yes,0,Graduate,No,60800,25690,1820,720,,Rural,N
LP001469,Male,No,0,Graduate,Yes,201660,0,6500,960,,Urban,Y
LP001473,Male,No,0,Graduate,No,20140,19290,740,720,1,Urban,Y
LP001478,Male,No,0,Graduate,No,27180,0,700,720,1,Semiurban,Y
LP001482,Male,Yes,0,Graduate,Yes,34590,0,250,240,1,Semiurban,Y
LP001487,Male,No,0,Graduate,No,48950,0,1020,720,1,Semiurban,Y
LP001488,Male,Yes,3+,Graduate,No,40000,77500,2900,720,1,Semiurban,N
LP001489,Female,Yes,0,Graduate,No,45830,0,840,720,1,Rural,N
LP001491,Male,Yes,2,Graduate,Yes,33160,35000,880,720,1,Urban,Y
LP001492,Male,No,0,Graduate,No,149990,0,2420,720,0,Semiurban,N
LP001493,Male,Yes,2,Not Graduate,No,42000,14300,1290,720,1,Rural,N
LP001497,Male,Yes,2,Graduate,No,50420,20830,1850,720,1,Rural,N
LP001498,Male,No,0,Graduate,No,54170,0,1680,720,1,Urban,Y
LP001504,Male,No,0,Graduate,Yes,69500,0,1750,360,1,Semiurban,Y
LP001507,Male,Yes,0,Graduate,No,26980,20340,1220,720,1,Semiurban,Y
LP001508,Male,Yes,2,Graduate,No,117570,0,1870,360,1,Urban,Y
LP001514,Female,Yes,0,Graduate,No,23300,44860,1000,720,1,Semiurban,Y
LP001516,Female,Yes,2,Graduate,No,148660,0,700,720,1,Urban,Y
LP001518,Male,Yes,1,Graduate,No,15380,14250,300,720,1,Urban,Y
LP001519,Female,No,0,Graduate,No,100000,16660,2250,720,1,Rural,N
LP001520,Male,Yes,0,Graduate,No,48600,8300,1250,720,1,Semiurban,Y
LP001528,Male,No,0,Graduate,No,62770,0,1180,720,0,Rural,N
LP001529,Male,Yes,0,Graduate,Yes,25770,37500,1520,720,1,Rural,Y
LP001531,Male,No,0,Graduate,No,91660,0,2440,720,1,Urban,N
LP001532,Male,Yes,2,Not Graduate,No,22810,0,1130,720,1,Rural,N
LP001535,Male,No,0,Graduate,No,32540,0,500,720,1,Urban,Y
LP001536,Male,Yes,3+,Graduate,No,399990,0,6000,360,0,Semiurban,Y
LP001541,Male,Yes,1,Graduate,No,60000,0,1600,720,,Rural,Y
LP001543,Male,Yes,1,Graduate,No,95380,0,1870,720,1,Urban,Y
LP001546,Male,No,0,Graduate,,29800,20830,1200,720,1,Rural,Y
LP001552,Male,Yes,0,Graduate,No,45830,56250,2550,720,1,Semiurban,Y
LP001560,Male,Yes,0,Not Graduate,No,18630,10410,980,720,1,Semiurban,Y
